birth,death
0.0014892015185004994,0.0023524396685834425
0.0014977853612499078,0.0022472392557338857
0.046686463303999455,0.04720766341759419
0.0015365192170000521,0.00198497813840071
0.00044586424999995837,0.0008940907611488999
0.0005741604649999931,0.000957871391263956
0.00037037055400019497,0.0006669597747566236
0.0005177150712499352,0.0007930327411663987
0.0003814344079999865,0.0006413178540408022
0.0032283877104994784,0.0034795642259654895
0.0003967620372502195,0.0006140887952995513
0.002749876777249965,0.002963400925822735
0.00040586369649988306,0.0006069976502341039
0.000541466532499804,0.0007117354075188288
0.0008310816624999763,0.0009894985517373686
0.0004954562665000223,0.0006509478444745847
0.00031935458124995517,0.0004701782634994765
0.00040769680449998956,0.0005496107917967392
0.0004747075982499471,0.0006017069055344331
0.0002453406250000066,0.0003678782568572672
0.0003711363402500513,0.00048199531546785646
0.0003985136089999802,0.0005083221696999375
0.0021721813625000565,0.0022736520639715235
0.0013959212444999167,0.0014930843885368034
0.0004066598412499284,0.0005033596018840338
0.0004601790692499536,0.0005535192015584207
0.0003575941524999551,0.0004494521772011021
0.0006164629242502887,0.0007026763542410642
0.000558291601249859,0.0006439083877813421
0.00043280948124991734,0.0005103573790797369
0.0004010059809999338,0.00047179693919559886
0.000554532072249686,0.0006225119789155101
0.0009324918410000187,0.0010000920321104941
0.0003858758344999828,0.0004474156979241554
0.00045475974325013234,0.0005125159356529394
0.00029319871450002766,0.00034589466868912373
0.00048310681000015903,0.0005305857471218408
0.0009273200850001123,0.0009664273931466607
0.0006258393865001194,0.0006613574448641834
0.0008827768624996956,0.0009171041896394849
0.0016424187362500701,0.0016745272313420834
0.0005181974712498252,0.0005484821205502963
0.0005157063372499535,0.0005446204348070224
0.0003656332345000429,0.00039362132951074744
0.0004685468545001613,0.0004958848925040551
0.0004406259169996994,0.00046573776632828477
0.001540561781250249,0.0015640137928372906
0.0006834635864999303,0.0007054132335555897
0.00047910886250000074,0.0005005235715485291
0.0004516849352499111,0.0004725519800071811
0.00037039849999995965,0.00039098969849789495
0.0003468908499999258,0.00036717771267299917
0.0006041520162500403,0.000622146059292046
0.000424663306249969,0.000439023555661417
0.0006148158365000601,0.000629039607426095
0.0004882383062501163,0.0005014701527562884
0.003423905337249597,0.0034368668019253536
0.0006835285540001113,0.0006964045502621554
0.0013915876032500392,0.0014034297309840418
0.0009751888112501195,0.0009853234870581496
0.0006962337624999483,0.0007027827192494698
0.0005649804752500519,0.000570595435826536
0.0019454277212500926,0.0019498364905001023
0.0011293144579999216,0.0011334683491785636
0.000766363050250214,0.0007700087876133038
0.0005898415962498672,0.000592176598228064
0.001719487089999964,0.0017210775288268036
0.0006873727705000168,0.000688783707855314
0.000493608501250012,0.0004947390191330814
0.0005931596862499935,0.0005937878108570945
0.0003832854499999609,0.00038328546079276975
