birth,death
0.0,0.5055308745249825
0.0,0.13475714151124799
0.0,0.110935553825
0.0,0.06859500657850082
0.0,0.04270189632649905
0.0,0.04098800929849958
0.0,0.02677834704499877
0.0,0.024384955076001483
0.0,0.02155090387325312
0.0,0.021256951500247753
0.0,0.02085882260500211
0.0,0.019705286353998822
0.0,0.015984782524999193
0.0,0.013006613089999654
0.0,0.012649326292000194
0.0,0.011929926905000506
0.0,0.011090669084999828
0.0,0.010923809328252453
0.0,0.01091834244249772
0.0,0.010134293725000099
0.0,0.009405436532500285
0.0,0.00930043737799974
0.0,0.00884355466100007
0.0,0.00815465924999997
0.0,0.008012886118248443
0.0,0.007837962973248458
0.0,0.007769966886249053
0.0,0.00764194579999935
0.0,0.0073779010472497415
0.0,0.007097804160499405
0.0,0.006949816912249543
0.0,0.006922137061250521
0.0,0.0068150630942504335
0.0,0.006374981353249891
0.0,0.006271976982499185
0.0,0.00596435385924945
0.0,0.005856416815249544
0.0,0.005565045261250815
0.0,0.005554818285250316
0.0,0.005520427730499751
0.0,0.005355345522499551
0.0,0.004875403413251535
0.0,0.00464376330624902
0.0,0.004562122863249081
0.0,0.004401395449999294
0.0,0.004343326927999189
0.0,0.00431346415625028
0.0,0.0042645496364999225
0.0,0.004199491981000078
0.0,0.004110059053249465
0.0,0.004097829406251438
0.0,0.004083966448250272
0.0,0.003970386375250192
0.0,0.0039540878682516505
0.0,0.003912442733250258
0.0,0.003894354478249508
0.0,0.0038373561999991692
0.0,0.0037236834624993225
0.0,0.003609691450001563
0.0,0.003477220912249546
0.0,0.0034409260250012853
0.0,0.0034131693152497757
0.0,0.0033587407124984403
0.0,0.0033049019562488013
0.0,0.00330015509324913
0.0,0.003206923066000941
0.0,0.0031788295932502026
0.0,0.0031273442449998006
0.0,0.0030776261012495166
0.0,0.0030235261809999866
0.0,0.0029053095369999775
0.0,0.0028505975562501517
0.0,0.0028186936352503893
0.0,0.0027805672765003064
0.0,0.0026553382812497407
0.0,0.0026527678092498146
0.0,0.0026097369912488184
0.0,0.0026064904645000052
0.0,0.00257882565250018
0.0,0.0025758239162501145
0.0,0.0025699150930000077
0.0,0.0025602222482497394
0.0,0.002557390976999645
0.0,0.0025522717299999095
0.0,0.002544402097250039
0.0,0.0025360557882490743
0.0,0.0024988091125003617
0.0,0.002493482908499949
0.0,0.0024613815250008044
0.0,0.0024578481040001946
0.0,0.002405325429250023
0.0,0.0024012234062504383
0.0,0.0023747043342501203
0.0,0.0023640152262506507
0.0,0.002356975081249958
0.0,0.002356408682500143
0.0,0.0023399627585010564
0.0,0.0023055631625001757
0.0,0.0022914126890001617
0.0,0.002290899649999855
0.0,0.0022877394062498745
0.0,0.0022584276745000976
0.0,0.002252432145999567
0.0,0.0022438168249993367
0.0,0.0022335082660002977
0.0,0.002209185468249691
0.0,0.002206341132249234
0.0,0.0022061828642502947
0.0,0.0021868360164996824
0.0,0.002183261604249572
0.0,0.0021743634099999735
0.0,0.002169197125000088
0.0,0.002127745705249981
0.0,0.002119599243249482
0.0,0.002103008700249693
0.0,0.002102530948250074
0.0,0.0020823355930000725
0.0,0.0020619107889993816
0.0,0.002054846907250093
0.0,0.002045630548249618
0.0,0.002038688528499354
0.0,0.0020385555505000805
0.0,0.002037865011250703
0.0,0.002031517892001987
0.0,0.0020099804650011007
